Alpha 1.000000 Lam1 0.400000 Lam2 8.000000 AC   0.7870 NMI   0.3515 Time   0.5893
Alpha 1.000000 Lam1 0.400000 Lam2 9.000000 AC   0.7890 NMI   0.3530 Time   0.5941
Alpha 1.000000 Lam1 0.400000 Lam2 10.000000 AC   0.7940 NMI   0.3557 Time   0.5647
Alpha 1.000000 Lam1 0.500000 Lam2 0.000000 AC   0.4510 NMI   0.2798 Time   5.4781
Alpha 1.000000 Lam1 0.500000 Lam2 0.100000 AC   0.6430 NMI   0.3324 Time   2.3312
Alpha 1.000000 Lam1 0.500000 Lam2 1.000000 AC   0.7520 NMI   0.3723 Time   1.4709
Alpha 1.000000 Lam1 0.500000 Lam2 2.000000 AC   0.7600 NMI   0.3863 Time   1.0940
Alpha 1.000000 Lam1 0.500000 Lam2 3.000000 AC   0.7630 NMI   0.3468 Time   0.9423
Alpha 1.000000 Lam1 0.500000 Lam2 4.000000 AC   0.7690 NMI   0.3413 Time   0.7711
Alpha 1.000000 Lam1 0.500000 Lam2 5.000000 AC   0.7800 NMI   0.3542 Time   0.6989
Alpha 1.000000 Lam1 0.500000 Lam2 6.000000 AC   0.7890 NMI   0.3593 Time   0.6450
Alpha 1.000000 Lam1 0.500000 Lam2 7.000000 AC   0.7880 NMI   0.3525 Time   0.6058
Alpha 1.000000 Lam1 0.500000 Lam2 8.000000 AC   0.7930 NMI   0.3551 Time   0.5849
Alpha 1.000000 Lam1 0.500000 Lam2 9.000000 AC   0.7830 NMI   0.3258 Time   0.5666
Alpha 1.000000 Lam1 0.500000 Lam2 10.000000 AC   0.7840 NMI   0.3267 Time   0.5981
Alpha 1.000000 Lam1 0.600000 Lam2 0.000000 AC   0.4510 NMI   0.2798 Time   5.3124
Alpha 1.000000 Lam1 0.600000 Lam2 0.100000 AC   0.6580 NMI   0.3344 Time   2.3199
Alpha 1.000000 Lam1 0.600000 Lam2 1.000000 AC   0.7550 NMI   0.3790 Time   1.2882
Alpha 1.000000 Lam1 0.600000 Lam2 2.000000 AC   0.7630 NMI   0.3869 Time   1.0494
Alpha 1.000000 Lam1 0.600000 Lam2 3.000000 AC   0.7650 NMI   0.3386 Time   0.9072
Alpha 1.000000 Lam1 0.600000 Lam2 4.000000 AC   0.7800 NMI   0.3547 Time   0.7178
Alpha 1.000000 Lam1 0.600000 Lam2 5.000000 AC   0.7860 NMI   0.3516 Time   0.6662
Alpha 1.000000 Lam1 0.600000 Lam2 6.000000 AC   0.7890 NMI   0.3530 Time   0.6095
Alpha 1.000000 Lam1 0.600000 Lam2 7.000000 AC   0.7820 NMI   0.3253 Time   0.6112
Alpha 1.000000 Lam1 0.600000 Lam2 8.000000 AC   0.7840 NMI   0.3267 Time   0.6008
Alpha 1.000000 Lam1 0.600000 Lam2 9.000000 AC   0.7840 NMI   0.3267 Time   0.6299
Alpha 1.000000 Lam1 0.600000 Lam2 10.000000 AC   0.7770 NMI   0.3018 Time   0.6547
Alpha 1.000000 Lam1 0.700000 Lam2 0.000000 AC   0.4510 NMI   0.2798 Time   5.3083
Alpha 1.000000 Lam1 0.700000 Lam2 0.100000 AC   0.6620 NMI   0.3363 Time   2.2438
Alpha 1.000000 Lam1 0.700000 Lam2 1.000000 AC   0.7540 NMI   0.3782 Time   1.1343
Alpha 1.000000 Lam1 0.700000 Lam2 2.000000 AC   0.7590 NMI   0.3453 Time   1.0073
Alpha 1.000000 Lam1 0.700000 Lam2 3.000000 AC   0.7710 NMI   0.3518 Time   0.8183
Alpha 1.000000 Lam1 0.700000 Lam2 4.000000 AC   0.7890 NMI   0.3593 Time   0.7136
Alpha 1.000000 Lam1 0.700000 Lam2 5.000000 AC   0.7880 NMI   0.3525 Time   0.6259
Alpha 1.000000 Lam1 0.700000 Lam2 6.000000 AC   0.7820 NMI   0.3253 Time   0.6082
Alpha 1.000000 Lam1 0.700000 Lam2 7.000000 AC   0.7840 NMI   0.3267 Time   0.6220
Alpha 1.000000 Lam1 0.700000 Lam2 8.000000 AC   0.7840 NMI   0.3267 Time   0.6565
Alpha 1.000000 Lam1 0.700000 Lam2 9.000000 AC   0.7570 NMI   0.2354 Time   0.6779
Alpha 1.000000 Lam1 0.700000 Lam2 10.000000 AC   0.7540 NMI   0.2183 Time   0.7287
Alpha 1.000000 Lam1 0.800000 Lam2 0.000000 AC   0.4510 NMI   0.2798 Time   5.1651
Alpha 1.000000 Lam1 0.800000 Lam2 0.100000 AC   0.6690 NMI   0.3410 Time   2.1328
Alpha 1.000000 Lam1 0.800000 Lam2 1.000000 AC   0.7540 NMI   0.3782 Time   1.0835
Alpha 1.000000 Lam1 0.800000 Lam2 2.000000 AC   0.7570 NMI   0.3414 Time   0.9198
Alpha 1.000000 Lam1 0.800000 Lam2 3.000000 AC   0.7780 NMI   0.3539 Time   0.7284
Alpha 1.000000 Lam1 0.800000 Lam2 4.000000 AC   0.7880 NMI   0.3525 Time   0.6554
Alpha 1.000000 Lam1 0.800000 Lam2 5.000000 AC   0.7850 NMI   0.3327 Time   0.6162
Alpha 1.000000 Lam1 0.800000 Lam2 6.000000 AC   0.7840 NMI   0.3267 Time   0.6340
Alpha 1.000000 Lam1 0.800000 Lam2 7.000000 AC   0.7840 NMI   0.3267 Time   0.6639
Alpha 1.000000 Lam1 0.800000 Lam2 8.000000 AC   0.7510 NMI   0.2200 Time   0.7264
Alpha 1.000000 Lam1 0.800000 Lam2 9.000000 AC   0.7550 NMI   0.2187 Time   0.7564
Alpha 1.000000 Lam1 0.800000 Lam2 10.000000 AC   0.7540 NMI   0.2045 Time   0.7875
Alpha 1.000000 Lam1 0.900000 Lam2 0.000000 AC   0.4510 NMI   0.2798 Time   5.1873
Alpha 1.000000 Lam1 0.900000 Lam2 0.100000 AC   0.6710 NMI   0.3413 Time   2.0670
Alpha 1.000000 Lam1 0.900000 Lam2 1.000000 AC   0.7580 NMI   0.3802 Time   1.0641
Alpha 1.000000 Lam1 0.900000 Lam2 2.000000 AC   0.7580 NMI   0.3357 Time   0.8715
Alpha 1.000000 Lam1 0.900000 Lam2 3.000000 AC   0.7870 NMI   0.3578 Time   0.6878
Alpha 1.000000 Lam1 0.900000 Lam2 4.000000 AC   0.7890 NMI   0.3530 Time   0.6501
Alpha 1.000000 Lam1 0.900000 Lam2 5.000000 AC   0.7830 NMI   0.3258 Time   0.6381
Alpha 1.000000 Lam1 0.900000 Lam2 6.000000 AC   0.7840 NMI   0.3267 Time   0.6623
Alpha 1.000000 Lam1 0.900000 Lam2 7.000000 AC   0.7570 NMI   0.2354 Time   0.7129
Alpha 1.000000 Lam1 0.900000 Lam2 8.000000 AC   0.7550 NMI   0.2187 Time   0.7381
Alpha 1.000000 Lam1 0.900000 Lam2 9.000000 AC   0.7540 NMI   0.2057 Time   0.8293
Alpha 1.000000 Lam1 0.900000 Lam2 10.000000 AC   0.7410 NMI   0.1777 Time   0.5368
Alpha 1.000000 Lam1 1.000000 Lam2 0.000000 AC   0.4510 NMI   0.2798 Time   5.1421
Alpha 1.000000 Lam1 1.000000 Lam2 0.100000 AC   0.6740 NMI   0.3455 Time   2.0331
Alpha 1.000000 Lam1 1.000000 Lam2 1.000000 AC   0.7610 NMI   0.3867 Time   1.0431
Alpha 1.000000 Lam1 1.000000 Lam2 2.000000 AC   0.7690 NMI   0.3472 Time   0.8412
Alpha 1.000000 Lam1 1.000000 Lam2 3.000000 AC   0.7860 NMI   0.3516 Time   0.6857
Alpha 1.000000 Lam1 1.000000 Lam2 4.000000 AC   0.7850 NMI   0.3327 Time   0.6345
Alpha 1.000000 Lam1 1.000000 Lam2 5.000000 AC   0.7840 NMI   0.3267 Time   0.6338
Alpha 1.000000 Lam1 1.000000 Lam2 6.000000 AC   0.7770 NMI   0.3018 Time   0.6936
Alpha 1.000000 Lam1 1.000000 Lam2 7.000000 AC   0.7540 NMI   0.2183 Time   0.7409
Alpha 1.000000 Lam1 1.000000 Lam2 8.000000 AC   0.7540 NMI   0.2045 Time   0.8048
Alpha 1.000000 Lam1 1.000000 Lam2 9.000000 AC   0.7460 NMI   0.1908 Time   0.5335
Alpha 1.000000 Lam1 1.000000 Lam2 10.000000 AC   0.7460 NMI   0.1764 Time   0.4212
Alpha 1.000000 Lam1 2.000000 Lam2 0.000000 AC   0.4510 NMI   0.2809 Time   5.1162
Alpha 1.000000 Lam1 2.000000 Lam2 0.100000 AC   0.7200 NMI   0.3516 Time   1.6692
Alpha 1.000000 Lam1 2.000000 Lam2 1.000000 AC   0.7720 NMI   0.3483 Time   0.8570
Alpha 1.000000 Lam1 2.000000 Lam2 2.000000 AC   0.7820 NMI   0.3253 Time   0.6661
Alpha 1.000000 Lam1 2.000000 Lam2 3.000000 AC   0.7800 NMI   0.3050 Time   0.7551
Alpha 1.000000 Lam1 2.000000 Lam2 4.000000 AC   0.7540 NMI   0.2057 Time   0.8724
Alpha 1.000000 Lam1 2.000000 Lam2 5.000000 AC   0.7460 NMI   0.1764 Time   0.4535
Alpha 1.000000 Lam1 2.000000 Lam2 6.000000 AC   0.7360 NMI   0.1364 Time   0.5135
Alpha 1.000000 Lam1 2.000000 Lam2 7.000000 AC   0.7050 NMI   0.0383 Time   0.8783
Alpha 1.000000 Lam1 2.000000 Lam2 8.000000 AC   0.7030 NMI   0.0318 Time   0.7670
Alpha 1.000000 Lam1 2.000000 Lam2 9.000000 AC   0.7020 NMI   0.0247 Time   0.9486
Alpha 1.000000 Lam1 2.000000 Lam2 10.000000 AC   0.7030 NMI   0.0241 Time   0.9799
Alpha 2.000000 Lam1 0.000000 Lam2 0.000000 AC   0.7800 NMI   0.4024 Time   1.3784
Alpha 2.000000 Lam1 0.000000 Lam2 0.100000 AC   0.7800 NMI   0.4004 Time   1.3966
Alpha 2.000000 Lam1 0.000000 Lam2 1.000000 AC   0.8180 NMI   0.4298 Time   1.3913
Alpha 2.000000 Lam1 0.000000 Lam2 2.000000 AC   0.8210 NMI   0.4283 Time   1.4827
Alpha 2.000000 Lam1 0.000000 Lam2 3.000000 AC   0.8110 NMI   0.3890 Time   1.5360
Alpha 2.000000 Lam1 0.000000 Lam2 4.000000 AC   0.8130 NMI   0.3568 Time   1.7290
Alpha 2.000000 Lam1 0.000000 Lam2 5.000000 AC   0.7780 NMI   0.2481 Time   1.9185
Alpha 2.000000 Lam1 0.000000 Lam2 6.000000 AC   0.7360 NMI   0.1287 Time   2.1289
Alpha 2.000000 Lam1 0.000000 Lam2 7.000000 AC   0.7050 NMI   0.0346 Time   2.3237
Alpha 2.000000 Lam1 0.000000 Lam2 8.000000 AC   0.7040 NMI   0.0313 Time   2.6124
Alpha 2.000000 Lam1 0.000000 Lam2 9.000000 AC   0.6990 NMI   0.0147 Time   2.6276
Alpha 2.000000 Lam1 0.000000 Lam2 10.000000 AC   0.7000 NMI   0.0140 Time   2.7758
Alpha 2.000000 Lam1 0.010000 Lam2 0.000000 AC   0.4320 NMI   0.2804 Time   4.0274
Alpha 2.000000 Lam1 0.010000 Lam2 0.100000 AC   0.5300 NMI   0.3151 Time   2.7278
Alpha 2.000000 Lam1 0.010000 Lam2 1.000000 AC   0.5550 NMI   0.3470 Time   1.7479
Alpha 2.000000 Lam1 0.010000 Lam2 2.000000 AC   0.6260 NMI   0.3503 Time   1.5806
Alpha 2.000000 Lam1 0.010000 Lam2 3.000000 AC   0.6940 NMI   0.3650 Time   1.5009
Alpha 2.000000 Lam1 0.010000 Lam2 4.000000 AC   0.7210 NMI   0.3690 Time   1.4494
Alpha 2.000000 Lam1 0.010000 Lam2 5.000000 AC   0.7370 NMI   0.3811 Time   1.4671
Alpha 2.000000 Lam1 0.010000 Lam2 6.000000 AC   0.7400 NMI   0.3792 Time   1.3938
Alpha 2.000000 Lam1 0.010000 Lam2 7.000000 AC   0.7520 NMI   0.3834 Time   1.4175
Alpha 2.000000 Lam1 0.010000 Lam2 8.000000 AC   0.7530 NMI   0.3838 Time   1.2541
Alpha 2.000000 Lam1 0.010000 Lam2 9.000000 AC   0.7570 NMI   0.3825 Time   1.1860
Alpha 2.000000 Lam1 0.010000 Lam2 10.000000 AC   0.7690 NMI   0.3878 Time   1.2443
Alpha 2.000000 Lam1 0.100000 Lam2 0.000000 AC   0.4500 NMI   0.2974 Time   4.3441
Alpha 2.000000 Lam1 0.100000 Lam2 0.100000 AC   0.5460 NMI   0.3214 Time   2.7665
Alpha 2.000000 Lam1 0.100000 Lam2 1.000000 AC   0.7360 NMI   0.3808 Time   1.7908
Alpha 2.000000 Lam1 0.100000 Lam2 2.000000 AC   0.7540 NMI   0.3813 Time   1.5505
Alpha 2.000000 Lam1 0.100000 Lam2 3.000000 AC   0.7670 NMI   0.3868 Time   1.5320
Alpha 2.000000 Lam1 0.100000 Lam2 4.000000 AC   0.7780 NMI   0.3970 Time   1.4515
Alpha 2.000000 Lam1 0.100000 Lam2 5.000000 AC   0.7830 NMI   0.3988 Time   1.4533
Alpha 2.000000 Lam1 0.100000 Lam2 6.000000 AC   0.7690 NMI   0.3552 Time   1.5948
Alpha 2.000000 Lam1 0.100000 Lam2 7.000000 AC   0.7740 NMI   0.3509 Time   1.6696
Alpha 2.000000 Lam1 0.100000 Lam2 8.000000 AC   0.7740 NMI   0.3509 Time   1.9078
Alpha 2.000000 Lam1 0.100000 Lam2 9.000000 AC   0.7730 NMI   0.3504 Time   2.1229
Alpha 2.000000 Lam1 0.100000 Lam2 10.000000 AC   0.7830 NMI   0.3557 Time   1.1422
Alpha 2.000000 Lam1 0.200000 Lam2 0.000000 AC   0.4490 NMI   0.2949 Time   4.1454
Alpha 2.000000 Lam1 0.200000 Lam2 0.100000 AC   0.5890 NMI   0.3470 Time   2.5423
Alpha 2.000000 Lam1 0.200000 Lam2 1.000000 AC   0.7520 NMI   0.3805 Time   1.5956
Alpha 2.000000 Lam1 0.200000 Lam2 2.000000 AC   0.7750 NMI   0.3907 Time   1.5160
Alpha 2.000000 Lam1 0.200000 Lam2 3.000000 AC   0.7690 NMI   0.3552 Time   1.6576
Alpha 2.000000 Lam1 0.200000 Lam2 4.000000 AC   0.7740 NMI   0.3509 Time   1.9710
Alpha 2.000000 Lam1 0.200000 Lam2 5.000000 AC   0.7830 NMI   0.3557 Time   1.2693
Alpha 2.000000 Lam1 0.200000 Lam2 6.000000 AC   0.7480 NMI   0.2459 Time   3.2649
Alpha 2.000000 Lam1 0.200000 Lam2 7.000000 AC   0.7640 NMI   0.2475 Time   3.5293
Alpha 2.000000 Lam1 0.200000 Lam2 8.000000 AC   0.7610 NMI   0.2395 Time   2.7073
Alpha 2.000000 Lam1 0.200000 Lam2 9.000000 AC   0.7610 NMI   0.2395 Time   2.6137
Alpha 2.000000 Lam1 0.200000 Lam2 10.000000 AC   0.7610 NMI   0.2395 Time   2.5461
Alpha 2.000000 Lam1 0.300000 Lam2 0.000000 AC   0.4450 NMI   0.2962 Time   4.1826
Alpha 2.000000 Lam1 0.300000 Lam2 0.100000 AC   0.6610 NMI   0.3615 Time   2.4312
Alpha 2.000000 Lam1 0.300000 Lam2 1.000000 AC   0.7640 NMI   0.3855 Time   1.5224
Alpha 2.000000 Lam1 0.300000 Lam2 2.000000 AC   0.7710 NMI   0.3561 Time   1.6404
Alpha 2.000000 Lam1 0.300000 Lam2 3.000000 AC   0.7730 NMI   0.3504 Time   2.3034
Alpha 2.000000 Lam1 0.300000 Lam2 4.000000 AC   0.7840 NMI   0.3563 Time   1.2346
Alpha 2.000000 Lam1 0.300000 Lam2 5.000000 AC   0.7610 NMI   0.2395 Time   2.8087
Alpha 2.000000 Lam1 0.300000 Lam2 6.000000 AC   0.7610 NMI   0.2395 Time   2.6836
Alpha 2.000000 Lam1 0.300000 Lam2 7.000000 AC   0.7610 NMI   0.2395 Time   2.6243
Alpha 2.000000 Lam1 0.300000 Lam2 8.000000 AC   0.7350 NMI   0.1713 Time   2.4953
Alpha 2.000000 Lam1 0.300000 Lam2 9.000000 AC   0.7330 NMI   0.1660 Time   2.8591
Alpha 2.000000 Lam1 0.300000 Lam2 10.000000 AC   0.7270 NMI   0.1503 Time   2.6771
Alpha 2.000000 Lam1 0.400000 Lam2 0.000000 AC   0.4430 NMI   0.2937 Time   4.1903
Alpha 2.000000 Lam1 0.400000 Lam2 0.100000 AC   0.6920 NMI   0.3671 Time   2.3338
Alpha 2.000000 Lam1 0.400000 Lam2 1.000000 AC   0.7780 NMI   0.3970 Time   1.5507
Alpha 2.000000 Lam1 0.400000 Lam2 2.000000 AC   0.7740 NMI   0.3509 Time   2.1037
Alpha 2.000000 Lam1 0.400000 Lam2 3.000000 AC   0.7840 NMI   0.3563 Time   1.3935
Alpha 2.000000 Lam1 0.400000 Lam2 4.000000 AC   0.7610 NMI   0.2395 Time   2.7524
Alpha 2.000000 Lam1 0.400000 Lam2 5.000000 AC   0.7610 NMI   0.2395 Time   2.6663
Alpha 2.000000 Lam1 0.400000 Lam2 6.000000 AC   0.7350 NMI   0.1713 Time   2.6440
Alpha 2.000000 Lam1 0.400000 Lam2 7.000000 AC   0.7270 NMI   0.1503 Time   2.7491
Alpha 2.000000 Lam1 0.400000 Lam2 8.000000 AC   0.7230 NMI   0.1397 Time   2.7770
Alpha 2.000000 Lam1 0.400000 Lam2 9.000000 AC   0.7230 NMI   0.1397 Time   2.5504
Alpha 2.000000 Lam1 0.400000 Lam2 10.000000 AC   0.7230 NMI   0.1397 Time   2.4530
Alpha 2.000000 Lam1 0.500000 Lam2 0.000000 AC   0.4430 NMI   0.2937 Time   4.1813
Alpha 2.000000 Lam1 0.500000 Lam2 0.100000 AC   0.7140 NMI   0.3694 Time   2.2355
Alpha 2.000000 Lam1 0.500000 Lam2 1.000000 AC   0.7770 NMI   0.3755 Time   1.5904
Alpha 2.000000 Lam1 0.500000 Lam2 2.000000 AC   0.7830 NMI   0.3557 Time   1.2587
Alpha 2.000000 Lam1 0.500000 Lam2 3.000000 AC   0.7610 NMI   0.2395 Time   2.9795
Alpha 2.000000 Lam1 0.500000 Lam2 4.000000 AC   0.7610 NMI   0.2395 Time   2.7743
Alpha 2.000000 Lam1 0.500000 Lam2 5.000000 AC   0.7330 NMI   0.1660 Time   2.8368
Alpha 2.000000 Lam1 0.500000 Lam2 6.000000 AC   0.7270 NMI   0.1503 Time   2.6880
Alpha 2.000000 Lam1 0.500000 Lam2 7.000000 AC   0.7230 NMI   0.1397 Time   2.7192
Alpha 2.000000 Lam1 0.500000 Lam2 8.000000 AC   0.7230 NMI   0.1397 Time   2.6523
Alpha 2.000000 Lam1 0.500000 Lam2 9.000000 AC   0.7230 NMI   0.1370 Time   2.5963
Alpha 2.000000 Lam1 0.500000 Lam2 10.000000 AC   0.7230 NMI   0.1370 Time   2.8066
Alpha 2.000000 Lam1 0.600000 Lam2 0.000000 AC   0.4430 NMI   0.2937 Time   4.1171
Alpha 2.000000 Lam1 0.600000 Lam2 0.100000 AC   0.7140 NMI   0.3652 Time   2.1766
Alpha 2.000000 Lam1 0.600000 Lam2 1.000000 AC   0.7670 NMI   0.3462 Time   1.7781
Alpha 2.000000 Lam1 0.600000 Lam2 2.000000 AC   0.7840 NMI   0.3563 Time   1.4551
Alpha 2.000000 Lam1 0.600000 Lam2 3.000000 AC   0.7610 NMI   0.2395 Time   2.9725
Alpha 2.000000 Lam1 0.600000 Lam2 4.000000 AC   0.7330 NMI   0.1660 Time   3.0468
Alpha 2.000000 Lam1 0.600000 Lam2 5.000000 AC   0.7270 NMI   0.1503 Time   2.9079
Alpha 2.000000 Lam1 0.600000 Lam2 6.000000 AC   0.7230 NMI   0.1397 Time   2.9407
Alpha 2.000000 Lam1 0.600000 Lam2 7.000000 AC   0.7230 NMI   0.1370 Time   3.1280
Alpha 2.000000 Lam1 0.600000 Lam2 8.000000 AC   0.7370 NMI   0.1290 Time   2.9278
Alpha 2.000000 Lam1 0.600000 Lam2 9.000000 AC   0.7370 NMI   0.1290 Time   2.8473
Alpha 2.000000 Lam1 0.600000 Lam2 10.000000 AC   0.7370 NMI   0.1290 Time   2.8002
Alpha 2.000000 Lam1 0.700000 Lam2 0.000000 AC   0.4430 NMI   0.2937 Time   4.1039
Alpha 2.000000 Lam1 0.700000 Lam2 0.100000 AC   0.7240 NMI   0.3698 Time   2.1463
Alpha 2.000000 Lam1 0.700000 Lam2 1.000000 AC   0.7740 NMI   0.3509 Time   1.9658
Alpha 2.000000 Lam1 0.700000 Lam2 2.000000 AC   0.7810 NMI   0.3488 Time   1.6551
Alpha 2.000000 Lam1 0.700000 Lam2 3.000000 AC   0.7610 NMI   0.2395 Time   3.2911
Alpha 2.000000 Lam1 0.700000 Lam2 4.000000 AC   0.7680 NMI   0.3267 Time   1.2496
Alpha 2.000000 Lam1 0.700000 Lam2 5.000000 AC   0.7580 NMI   0.2959 Time   1.6538
Alpha 2.000000 Lam1 0.700000 Lam2 6.000000 AC   0.7400 NMI   0.1378 Time   2.8222
Alpha 2.000000 Lam1 0.700000 Lam2 7.000000 AC   0.7370 NMI   0.1290 Time   2.7799
Alpha 2.000000 Lam1 0.700000 Lam2 8.000000 AC   0.7370 NMI   0.1290 Time   2.7885
Alpha 2.000000 Lam1 0.700000 Lam2 9.000000 AC   0.7360 NMI   0.1261 Time   2.7878
Alpha 2.000000 Lam1 0.700000 Lam2 10.000000 AC   0.7220 NMI   0.1327 Time   1.0038
Alpha 2.000000 Lam1 0.800000 Lam2 0.000000 AC   0.4430 NMI   0.2937 Time   4.0995
Alpha 2.000000 Lam1 0.800000 Lam2 0.100000 AC   0.7300 NMI   0.3731 Time   2.0623
Alpha 2.000000 Lam1 0.800000 Lam2 1.000000 AC   0.7830 NMI   0.3557 Time   1.5090
Alpha 2.000000 Lam1 0.800000 Lam2 2.000000 AC   0.7610 NMI   0.2395 Time   3.7165
Alpha 2.000000 Lam1 0.800000 Lam2 3.000000 AC   0.7720 NMI   0.3400 Time   1.3098
Alpha 2.000000 Lam1 0.800000 Lam2 4.000000 AC   0.7620 NMI   0.3089 Time   1.4500
Alpha 2.000000 Lam1 0.800000 Lam2 5.000000 AC   0.7400 NMI   0.1378 Time   2.8238
Alpha 2.000000 Lam1 0.800000 Lam2 6.000000 AC   0.7370 NMI   0.1290 Time   2.8259
Alpha 2.000000 Lam1 0.800000 Lam2 7.000000 AC   0.7370 NMI   0.1290 Time   2.8438
Alpha 2.000000 Lam1 0.800000 Lam2 8.000000 AC   0.7360 NMI   0.1261 Time   2.7763
Alpha 2.000000 Lam1 0.800000 Lam2 9.000000 AC   0.7190 NMI   0.1247 Time   0.9796
Alpha 2.000000 Lam1 0.800000 Lam2 10.000000 AC   0.7180 NMI   0.1265 Time   1.0113
Alpha 2.000000 Lam1 0.900000 Lam2 0.000000 AC   0.4420 NMI   0.2937 Time   4.1156
Alpha 2.000000 Lam1 0.900000 Lam2 0.100000 AC   0.7400 NMI   0.3861 Time   2.0652
Alpha 2.000000 Lam1 0.900000 Lam2 1.000000 AC   0.7830 NMI   0.3557 Time   1.6957
Alpha 2.000000 Lam1 0.900000 Lam2 2.000000 AC   0.7760 NMI   0.3461 Time   1.3143
Alpha 2.000000 Lam1 0.900000 Lam2 3.000000 AC   0.7400 NMI   0.1378 Time   2.6900
Alpha 2.000000 Lam1 0.900000 Lam2 4.000000 AC   0.7400 NMI   0.1378 Time   2.7763
Alpha 2.000000 Lam1 0.900000 Lam2 5.000000 AC   0.7370 NMI   0.1290 Time   2.8081
Alpha 2.000000 Lam1 0.900000 Lam2 6.000000 AC   0.7370 NMI   0.1290 Time   2.8186
Alpha 2.000000 Lam1 0.900000 Lam2 7.000000 AC   0.7360 NMI   0.1261 Time   2.7442
Alpha 2.000000 Lam1 0.900000 Lam2 8.000000 AC   0.7190 NMI   0.1247 Time   1.0018
Alpha 2.000000 Lam1 0.900000 Lam2 9.000000 AC   0.7180 NMI   0.1265 Time   0.9856
Alpha 2.000000 Lam1 0.900000 Lam2 10.000000 AC   0.7330 NMI   0.1173 Time   2.4813
Alpha 2.000000 Lam1 1.000000 Lam2 0.000000 AC   0.4420 NMI   0.2937 Time   4.0975
Alpha 2.000000 Lam1 1.000000 Lam2 0.100000 AC   0.7390 NMI   0.3858 Time   1.9478
Alpha 2.000000 Lam1 1.000000 Lam2 1.000000 AC   0.7730 NMI   0.3504 Time   1.2036
Alpha 2.000000 Lam1 1.000000 Lam2 2.000000 AC   0.7760 NMI   0.3461 Time   1.4364
Alpha 2.000000 Lam1 1.000000 Lam2 3.000000 AC   0.7400 NMI   0.1378 Time   2.6644
Alpha 2.000000 Lam1 1.000000 Lam2 4.000000 AC   0.7400 NMI   0.1378 Time   2.8518
Alpha 2.000000 Lam1 1.000000 Lam2 5.000000 AC   0.7370 NMI   0.1290 Time   2.8169
Alpha 2.000000 Lam1 1.000000 Lam2 6.000000 AC   0.7370 NMI   0.1290 Time   2.8025
Alpha 2.000000 Lam1 1.000000 Lam2 7.000000 AC   0.7220 NMI   0.1327 Time   0.9835
Alpha 2.000000 Lam1 1.000000 Lam2 8.000000 AC   0.7180 NMI   0.1265 Time   0.9754
Alpha 2.000000 Lam1 1.000000 Lam2 9.000000 AC   0.7330 NMI   0.1173 Time   2.5441
Alpha 2.000000 Lam1 1.000000 Lam2 10.000000 AC   0.7330 NMI   0.1173 Time   2.3510
Alpha 2.000000 Lam1 2.000000 Lam2 0.000000 AC   0.5080 NMI   0.3018 Time   9.3607
Alpha 2.000000 Lam1 2.000000 Lam2 0.100000 AC   0.7710 NMI   0.2930 Time   2.2169
Alpha 2.000000 Lam1 2.000000 Lam2 1.000000 AC   0.7410 NMI   0.1407 Time   2.5742
Alpha 2.000000 Lam1 2.000000 Lam2 2.000000 AC   0.7230 NMI   0.1353 Time   1.2354
Alpha 2.000000 Lam1 2.000000 Lam2 3.000000 AC   0.7220 NMI   0.1327 Time   0.9571
Alpha 2.000000 Lam1 2.000000 Lam2 4.000000 AC   0.7180 NMI   0.1265 Time   0.9426
Alpha 2.000000 Lam1 2.000000 Lam2 5.000000 AC   0.7330 NMI   0.1173 Time   2.3439
Alpha 2.000000 Lam1 2.000000 Lam2 6.000000 AC   0.7070 NMI   0.0373 Time   1.0001
Alpha 2.000000 Lam1 2.000000 Lam2 7.000000 AC   0.7070 NMI   0.0373 Time   0.9905
Alpha 2.000000 Lam1 2.000000 Lam2 8.000000 AC   0.7070 NMI   0.0373 Time   0.9921
Alpha 2.000000 Lam1 2.000000 Lam2 9.000000 AC   0.7070 NMI   0.0373 Time   1.0575
Alpha 2.000000 Lam1 2.000000 Lam2 10.000000 AC   0.7070 NMI   0.0373 Time   1.0402
Alpha 3.000000 Lam1 0.000000 Lam2 0.000000 AC   0.6840 NMI   0.3826 Time   1.3716
Alpha 3.000000 Lam1 0.000000 Lam2 0.100000 AC   0.6840 NMI   0.3826 Time   1.3680
Alpha 3.000000 Lam1 0.000000 Lam2 1.000000 AC   0.6840 NMI   0.3868 Time   1.3315
Alpha 3.000000 Lam1 0.000000 Lam2 2.000000 AC   0.6920 NMI   0.3911 Time   1.3603
Alpha 3.000000 Lam1 0.000000 Lam2 3.000000 AC   0.7430 NMI   0.3920 Time   1.3777
Alpha 3.000000 Lam1 0.000000 Lam2 4.000000 AC   0.7620 NMI   0.3902 Time   1.3774
Alpha 3.000000 Lam1 0.000000 Lam2 5.000000 AC   0.7760 NMI   0.3937 Time   1.4716
Alpha 3.000000 Lam1 0.000000 Lam2 6.000000 AC   0.7730 NMI   0.3634 Time   1.5716
Alpha 3.000000 Lam1 0.000000 Lam2 7.000000 AC   0.8080 NMI   0.3735 Time   1.7455
Alpha 3.000000 Lam1 0.000000 Lam2 8.000000 AC   0.8030 NMI   0.3284 Time   1.8838
Alpha 3.000000 Lam1 0.000000 Lam2 9.000000 AC   0.8020 NMI   0.3258 Time   2.0142
